"titulo";"url_noticia";"tag";"texto";"url_imagen";"periodista";"tiempo";"fecha_captura"
"   Diego Ibáñez: “No se pueden poner las manos al fuego por nadie en estos casos”";"/la-tercera-domingo/noticia/diego-ibanez-no-se-pueden-poner-las-manos-al-fuego-por-nadie-en-estos-casos/43GPOJ7HLJHWXBFZOCV2323VAI/";"LT Domingo ";"El presidente de Convergencia Social aborda la crisis que golpea al oficialismo tras el destape de los convenios suscritos entre el Minvu y fundaciones ligadas al Frente Amplio. El diputado asegura que su conglomerado logrará sortear la crisis y cuestiona las rencillas que se han originado entre las coaliciones de gobierno.";"https://www.latercera.com/resizer/jZQSq4eVJ8TGAngVAfol-NEz1DU=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/QJGZ3TZQCRDYJJWFV6R5KP2NSI.JPG";"Rocío Latorre y Paula Catena";" 8 jul 2023 11:52 PM";"2023-07-10"
"   Cómo el Mineduc se convirtió en el principal “ring” de la política";"/politica/noticia/como-el-mineduc-se-convirtio-en-el-principal-ring-de-la-politica/43NQRG4RXBADNFLAMFDVB2Y6SE/";"Política ";"“Detrás de lo que aparenta ser una cartera sectorial, hay una cartera tremendamente política”, dice Daniel Rodríguez de Acción Educar. “La Educación es un ámbito de disputa ideológica”, añade Alejandra Falabella de la UAH. En las últimas décadas, detrás de estos libelos, distintos bandos políticos comenzaron a ensayar coordinaciones que derivaron en nuevas coaliciones.";"https://www.latercera.com/resizer/YHgx2IfAoEhXsdw2fenYF5S4BUk=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/OHXJ3KCLPJAJ7O65EQYTS2DM3Q.jpg";"José Miguel Wilson";" 8 jul 2023 11:52 PM";"2023-07-10"
"   Robos, riñas y amenazas: el pasado oculto del director de Espacio Don Óscar";"/la-tercera-domingo/noticia/robos-rinas-y-amenazas-el-pasado-oculto-del-director-de-espacio-don-oscar/AWUZVFWM3VFPNDEE6JC6SKJW2E/";"latercera ";"Tres personas han muerto en el centro de eventos de Av. Pajaritos. Por esto, su director, Pedro Acevedo, un empresario que borró su pasado judicial y que entró al mundo discotequero luego de que su padre comprara un terreno en Maipú, se ha convertido en una de las caras que dividen a la noche santiaguina.";"https://www.latercera.com/resizer/a5-Su6bzbcfUQN45oTBk-0H5XKM=/375x250/smart/filters:focal(281x492:291x482)/cloudfront-us-east-1.images.arcpublishing.com/copesa/5RQZ5A2YCREONOLV3JM3MR7MSU.jpg";"Amelia Eguiguren";" 8 jul 2023 11:52 PM";"2023-07-10"
"   El cara a cara de Valdés y el gobierno argentino en la dura negociación con el FMI";"/pulso/noticia/el-cara-a-cara-de-valdes-y-el-gobierno-argentino-en-la-dura-negociacion-con-el-fmi/77GI6Z3EIFDQPNYJMMAGCPFHRE/";"Pulso Domingo ";"El actual director del Departamento del Hemisferio Occidental del Fondo Monetario Internacional y exministro de Hacienda del gobierno de Michelle Bachelet inició uno de los desafíos más duros de su carrera. Ad portas de reunirse esta semana en Washington con el equipo técnico del ministro de Economía Sergio Massa, el economista intentará llegar a un acuerdo que involucre un adelanto de desembolsos y nuevas exigencias fiscales y monetarias al país transandino, en medio de la crispación política por las elecciones presidenciales y una serie de incumplimientos del gobierno de Alberto Fernández.";"https://www.latercera.com/resizer/pq9kFDt62Yjc5YVqeU_UiFPFV9Y=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/2K3ACNHQMRGPVE4JY64AZB5QTM.JPG";"Julio Nahuelhual Muñoz";" 8 jul 2023 11:51 PM";"2023-07-10"
"   Papa desata tormenta en el Vaticano con designación de obispo argentino como nuevo zar de la doctrina";"/la-tercera-domingo/noticia/papa-desata-tormenta-en-el-vaticano-con-designacion-de-obispo-argentino-como-nuevo-zar-de-la-doctrina/4W72FR3IWRCSVNB5XMQHWXMAMI/";"Papa ";"Con la llegada de Víctor Manuel Fernández al Dicasterio para la Doctrina de la Fe, Bergoglio pone a un hombre de su círculo de hierro en una oficina clave del Vaticano. Para el vaticanista John Allen, el prelado podría llegar a ser “lo que fue Ratzinger para Juan Pablo II”.";"https://www.latercera.com/resizer/LGTaOAxC4Lm_R642BFNkWhUrISQ=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/72VQUWIZZE457BUG3VV5QVWRSU.jpg";"Juan Paulo Iglesias";" 8 jul 2023 11:51 PM";"2023-07-10"
"   Alfredo Joignant: “Boric es un Presidente embargado por la soledad y probablemente por la tristeza”";"/la-tercera-domingo/noticia/alfredo-joignant-boric-es-un-presidente-embargado-por-la-soledad-y-probablemente-por-la-tristeza/QF22UN7LYNEGNAHFR7ZDCBARQ4/";"LT Domingo ";"El cientista político sostiene que ""pareciera que nadie se hace la pregunta de cuál es el interés del gobierno"". Agrega que mientras el PC está en ""una lucha fratricida"" por los 50 años con el PS, el Frente Amplio está dividido ""a muerte"" por el lío de platas de los convenios. ""Aquí están operando intereses particulares todos los días"", concluye.";"https://www.latercera.com/resizer/R3CkTGvT7SmpbHjnhv6sQ53ES9M=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/GCEOB3FLERAKXBUURNBQUUOOQM.JPG";"Claudia Alamo";" 8 jul 2023 11:50 PM";"2023-07-10"
"   La reforma de pensiones mira al pasado y entra en etapa de definiciones";"/pulso/noticia/la-reforma-de-pensiones-mira-al-pasado-y-entra-en-etapa-de-definiciones/YZYNCHVGGFGRZDF3OGAEZMGGTI/";"Pulso Domingo ";"A medida que se abre el naipe y el gobierno y la oposición ceden en sus posiciones, la reforma comienza tomar propuestas de las iniciativas que levantaron sin éxito tanto Bachelet como Piñera. La distribución del 6% de cotización extra en partes iguales para un seguro social y capitalización individual; la libre elección tanto en administración como en inversión; mayor competencia en la industria, la sobrevivencia de las AFP y un seguro de longevidad asoman como puntos de consenso político. En el gobierno confidencian su deseo de tener una base de acuerdo político en los próximos meses y aprobada una reforma en un año más.";"https://www.latercera.com/resizer/Dcp4sprWyzSAd1RVFZKU6oktpQc=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/5AXHVATI3FFYNCBXT4AGJVR474.jpg";"Julio Nahuelhual / Mariana Marusic";" 8 jul 2023 11:49 PM";"2023-07-10"
"   Cobresal saca un punto en La Calera y deja al campeonato con tres líderes";"/el-deportivo/noticia/cobresal-saca-un-punto-en-la-calera-y-deja-al-campeonato-con-tres-lideres/W3YDHG7BPVCBNHOCWHHSOANUIQ/";"Fútbol ";"Los mineros igualaron 1-1 ante los cementeros, como visita, y encabezan la tabla con 29 puntos, junto a Huachipato y Universidad de Chile.";"https://www.latercera.com/resizer/N1qBkNsXY_-LMupU41jnXkj8RdQ=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/U2UPXYNR4BABROT4S4FM7VMP6E.jpg";"Carlos Tapia";" 8 jul 2023 11:08 PM";"2023-07-10"
"   Guillermo Gómez, entrenador de Tomás Barrios: “No me extrañaría verlo dentro de los 20 mejores del mundo”";"/el-deportivo/noticia/guillermo-gomez-entrenador-de-tomas-barrios-no-me-extranaria-verlo-dentro-de-los-20-mejores-del-mundo/KKRYRILMGVAOXGSAFG7LKPQNFQ/";"LT Domingo ";"El técnico del tenista nacional que esta semana destacó en Wimbledon relata el camino que ha ido trazando para forjar la carrera de su pupilo, siempre siguiendo sus propios ritmos.";"https://www.latercera.com/resizer/79OmgHbqyTSjHaCy-LPXTj5lRLY=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/CNSYFJSFTFH5HOYJEN5M6UO2XI.jpg";"Carlos González Lucay";" 8 jul 2023 10:30 PM";"2023-07-10"
"   Alfredo Stöhwing: “El plantel de Colo Colo es el más potente del fútbol chileno por lejos y el más caro”";"/el-deportivo/noticia/alfredo-stohwing-el-plantel-de-colo-colo-es-el-mas-potente-del-futbol-chileno-por-lejos-y-el-mas-caro/YQX6CHNCG5BNJJ3FGUKWZW6MUU/";"LT Domingo ";"El presidente de Blanco y Negro analiza el complejo primer semestre de los albos y le pone metas a Gustavo Quinteros para lo que resta de la temporada.";"https://www.latercera.com/resizer/384Av_k4YJwtSanzq0qCGuoTCUI=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/JEHTIGZMHFASNNOFMOZX53HL5U.JPG";"Carlos González Lucay";" 8 jul 2023 10:29 PM";"2023-07-10"
"   Sin los chilenos, Flamengo iguala de visita con Palmeiras";"/el-deportivo/noticia/palmeiras-vs-flamengo-2000-horas/DNLBE7HGXVDA7JZGSTBYY3Z2DY/";"Minuto a minuto ";"En el gran partido de la jornada en Brasil, el Verdao y el Mengao quedaron 1-1. Erick Pulgar y Arturo Vidal no estuvieron en el Fla.";"https://www.latercera.com/resizer/_PL-lGEM3NGqdKsfrg16K9aCyxE=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/JZTGBP57AOO4SW3DAKBUQV2UJ4.jpg";"El Deportivo";" 8 jul 2023 10:10 PM";"2023-07-10"
"   Cobresal empató con Unión La Calera y se mantiene arriba";"/el-deportivo/noticia/u-la-calera-vs-cobresal-2000-horas/LPRRLR4DZRCCTG3QSSTNV7HNIQ/";"Minuto a minuto ";"En el Nicolás Chahuán, los mineros igualaron 1-1 con los cementeros, resultado que les permite seguir en la cima del campeonato, pero ahora junto a Huachipato y la U.";"https://www.latercera.com/resizer/cyT43LLZtHruWUDyyTrihP57SEU=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/UGGPH3665BAZRNXC5XOTIBPCS4.jpg";"El Deportivo";" 8 jul 2023 10:06 PM";"2023-07-10"
"   El público se puso de pie: la ovación que recibió Nicolás Jarry tras despedirse de Wimbledon";"/el-deportivo/noticia/aplaudido-en-la-catedral-la-gran-ovacion-que-se-llevo-nicolas-jarry-luego-de-su-duelo-ante-alcaraz/VR5I5S52EBB4PBMVULX6JDQ67A/";"Tenis ";"El tenista nacional se fue bajo un tremendo aplauso de la Cancha Central del All England Tennis & Crocket Club. En medio de los vítores, el deportista chileno se acercó a las tribunas a firmar autógrafos.";"https://www.latercera.com/resizer/j50-L7ow2Xjv8RzG8oI92wthKms=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/OFF5X5WWR3KFSPDUWPYYBNWZME.jpg";"Lucas Mujica";" 8 jul 2023 10:02 PM";"2023-07-10"
"   Insolvente: un relato de Jaime Bayly";"/culto/2023/07/08/insolvente-un-relato-de-jaime-bayly/";"Relatos ";"La acusación de que soy insolvente no solo es falsa, malintencionada, insidiosa: es también un disparate. Porque nunca le he pedido plata prestada a nadie. Nunca, a nadie. Cuando no podía comprar, alquilaba y ahorraba y después compraba. Nunca le he debido un centavo a ningún banco. Al contrario, he sido prestamista, acreedor, y me han estafado varias veces por creer cándidamente, como todo un bobo, en quienes me pedían dinero.";"https://www.latercera.com/resizer/QkpSURhMsjQtV3SJmQISzfJsLcY=/375x250/smart/filters:focal(662x359:672x349)/cloudfront-us-east-1.images.arcpublishing.com/copesa/S7RZWCBO4VHYBF6QXOLVJNTDGE.jpeg";"Jaime Bayly";" 8 jul 2023 10:00 PM";"2023-07-10"
"   Hombre muere baleado en Estación Central";"/nacional/noticia/hombre-muere-baleado-en-estacion-central/FYLBWQGQWRDA5HA6XVISXO7RT4/";"Nacional ";"Según los antecedentes de la PDI, tres sujetos abordaron a la víctima de nacionalidad extranjera, para luego efectuarle disparos a corta distancia y darse a la fuga.";"https://www.latercera.com/resizer/pggt6HmgHr3bctK6Cf8FTNOg7o0=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/FQDZK2LOGFBDHCLSSH4GWU7N4I.jpg";"Arnaldo Sepúlveda";" 8 jul 2023 09:51 PM";"2023-07-10"
"   Pasaron 23 años: Ariel Holan iguala racha negativa de Wim Rijsbergen en la UC";"/el-deportivo/noticia/pasaron-23-anos-ariel-holan-iguala-racha-negativa-de-wim-rijsbergen-en-la-uc/6TGR5JI5PZCMLJR4U66EFTZ6CQ/";"Don Dato ";"El técnico argentino es el primer entrenador cruzado que gana un solo encuentro de nueve posibles en un mismo torneo desde el período del neerlandés. Además, incrementan sus números rojos en Santa Laura: desde 2017 hasta ahora se han quedado con los tres puntos una vez en Independencia.";"https://www.latercera.com/resizer/to1fMnNHk5wc6faVss8hdetDZMA=/375x250/smart/filters:focal(282x173:292x163)/cloudfront-us-east-1.images.arcpublishing.com/copesa/K3YTLV733ZFINICP5LOG3LOLBY.png";"Luis Navarrete y Lucas Mujica";" 8 jul 2023 09:37 PM";"2023-07-10"
"   PDI investiga el hallazgo de dos cuerpos encontrados al interior de un vehículo en hospital de Calama";"/nacional/noticia/pdi-investiga-el-hallazgo-de-dos-cuerpos-encontrados-al-interior-de-un-vehiculo-en-hospital-de-calama/XMNT2KJQNFCOTA72TNSO34YNFU/";"Nacional ";"Según informaron desde la institución, el hecho ocurrió durante la mañana de este sábado, momento en que el automóvil, conducido por una tercera persona, llegó al recinto asistencial con las víctimas ya fallecidas. Se investiga, de forma preliminar, la inhalación de monóxido de carbono.";"https://www.latercera.com/resizer/2arRU8VwvFaXottSwmqy3S3rGRA=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/X6BIVSOLJZABPKKDUC24D2KSLM.jpeg";"Arnaldo Sepúlveda";" 8 jul 2023 09:15 PM";"2023-07-10"
"   “Soy miserable sin ti”: Virginia Woolf y las revelaciones de sus intensas cartas de amor a una amiga";"/culto/2023/07/08/soy-miserable-sin-ti-virginia-woolf-y-las-revelaciones-de-sus-intensas-cartas-de-amor-a-una-amiga/";"LT Domingo ";"La editorial chilena Banda Propia acaba de publicar Escríbeme, Orlando. Cartas a Vita Sackville-West, 1922-1928, una selección de las misivas que la escritora inglesa le mandaba a su amiga y pareja, Vita Sackville-West, y en cuya vida se basó para escribir su novela Orlando. ¿Qué decía en esas cartas? Acá hacemos un zoom a una de las historias más notables de la literatura universal.";"https://www.latercera.com/resizer/jV_q1kOeR_NCzb3Rw0f1dfL_l4c=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/D3IE4MWJ6NE2BM5XQRFGTLTFCM.jpg";"Pablo Retamal N.";" 8 jul 2023 09:10 PM";"2023-07-10"
"   Roberto Bravo recuerda a Víctor Jara: “Cantó Te recuerdo Amanda para mi mamá en su casa. Su muerte me impactó”";"/culto/2023/07/08/roberto-bravo-recuerda-a-victor-jara-canto-te-recuerdo-amanda-para-mi-mama-en-su-casa-su-muerte-me-impacto/";"LT Domingo ";"A poco de cumplir 80 años, el célebre pianista chileno se prepara para homenajear a Víctor Jara y Pablo Neruda a medio siglo de sus muertes. Acá recuerda sus historias con ambos, reflexiona sobre los 50 añps del golpe, la cancelación al vate por el episodio de violación, cuestiona la dinámica de las redes sociales y descarta el retiro. “La música es mi oxígeno”.";"https://www.latercera.com/resizer/4nls0yxNKY6lZ0a6VvY5WUUtzvQ=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/LFBUXDK4DFF2BGNZTDVE5ZQGUA.jpeg";"Felipe Retamal";" 8 jul 2023 09:10 PM";"2023-07-10"
"   Asimov agita el streaming: “Hoy, en que todo lo viejo ha vuelto a ser nuevo, Fundación es más relevante que cuando fue escrita”";"/culto/2023/07/08/asimov-agita-el-streaming-hoy-en-que-todo-lo-viejo-ha-vuelto-a-ser-nuevo-fundacion-es-mas-relevante-que-cuando-fue-escrita/";"LT Domingo ";"El reconocido guionista David S. Goyer encabeza la adaptación de la obra de ciencia ficción del autor, que este viernes 14 estrena su segunda temporada en Apple TV+. “Una cosa es tener grandes ideas sobre el futuro de la civilización, pero eso da igual si no te importa quién vive y quién muere”, dice a Culto.";"https://www.latercera.com/resizer/Ck3vJXNWW3FsmjIeRZoGqZVPPC0=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/3HXF3EUEKVH4RGIFHV3PDCZMY4.jpg";"Gonzalo Valdivia";" 8 jul 2023 09:05 PM";"2023-07-10"
"  Más vale tarde...";"/opinion/noticia/mas-vale-tarde/CGL6WYUYIVF2TH3N5MXKEYMA7Q/";"Correos de los Lectores ";NA;"https://www.latercera.com/resizer/trOiL1ky6A-eOgAx2rZLjFoLZvI=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/YRH7IZRC3RGFVAW73HVILCMK2A.jpg";"La Tercera";" 8 jul 2023 08:39 PM";"2023-07-10"
"  Juramento a la bandera";"/opinion/noticia/juramento-a-la-bandera/5HWZEHR6EFAWNDFMNHAFA5N6HI/";"Correos de los Lectores ";NA;"https://www.latercera.com/resizer/PQ0gyfXhUUafL7GazzJNfhbGxqs=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/BKNPD6SAUFGLJD72HKVEVPMWX4.jpg";"La Tercera";" 8 jul 2023 08:35 PM";"2023-07-10"
"  50 años";"/opinion/noticia/50-anos/KRGNUBZF3ZGJJGM7FDBLFOSJEI/";"Correos de los Lectores ";NA;"https://www.latercera.com/resizer/cMMTX8GEtjih6Tt3kQ6eX5vY12c=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/H35IRFWHYFDC3DS3KN3XFJ47CA.jpg";"La Tercera";" 8 jul 2023 08:33 PM";"2023-07-10"
"  Política migratoria";"/opinion/noticia/politica-migratoria/GN2EFM3PWVBWXPEDHCAUVATEII/";"Correos de los Lectores ";NA;"https://www.latercera.com/resizer/dH-VOEhBfHlwhZYFG4gsN8VvWyw=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/DGB53CX4QFBFTHRCSTCL7YNLNE.jpg";"La Tercera";" 8 jul 2023 08:31 PM";"2023-07-10"
"  Valparaíso como patrimonio de la humanidad";"/opinion/noticia/valparaiso-como-patrimonio-de-la-humanidad/ZHHNFLLX7JAPTNVDEIX3ZV6TVM/";"Correos de los Lectores ";NA;"https://www.latercera.com/resizer/V_tr1Ve9jUA3dfHhjE__rbb1PPM=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/KBXM46YTJFCGTHVQMUNJ3NCS6Q.jpeg";"La Tercera";" 8 jul 2023 08:29 PM";"2023-07-10"
"  ¿Acaso Alberto Arenas bajó el crecimiento de Perú?";"/opinion/noticia/acaso-alberto-arenas-bajo-el-crecimiento-de-peru/I54GPXIK6ZEIZB77OGMW7I6MQQ/";"Correos de los Lectores ";NA;"https://www.latercera.com/resizer/zotdDls0p3F4v4MAT6u_azTqsNo=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/LPQ45GPPA4XOYIJSREY4HOPYQQ.jpg";"La Tercera";" 8 jul 2023 08:26 PM";"2023-07-10"
"   El análisis de Ariel Holan en la crisis de la UC: “Me hago cargo; el principal responsable es el entrenador, pero no el único”";"/el-deportivo/noticia/el-analisis-de-ariel-holan-en-la-crisis-de-la-uc-me-hago-cargo-el-principal-responsable-es-el-entrenador-pero-no-el-unico/PL7ST5NAXNCBXBACUMSBMDRXEE/";"Fútbol ";"El estratega de Universidad Católica lamenta la nueva caída de sus dirigidos, sin embargo, enfatiza que la institución de Las Condes no pasa por un buen momento institucional y que eso escapa de sus manos. ""Tuve la suerte de estar en el club en otra etapa, pero son momentos muy distintos de la institución"", dispara.";"https://www.latercera.com/resizer/M0m2_lNesmZSNQXyNmoWzo017Xw=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/JG2FQRAR6VHYTMZJQCVXFASNI4.jpg";"Lucas Mujica";" 8 jul 2023 08:22 PM";"2023-07-10"
"  Columna de Daniel Matamala: Marcas bautismales";"/opinion/noticia/columna-de-daniel-matamala-marcas-bautismales/OEOAWKEHDNDWZJFDN6SIIZ7ZN4/";"LT Domingo ";NA;"https://www.latercera.com/resizer/cMMTX8GEtjih6Tt3kQ6eX5vY12c=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/H35IRFWHYFDC3DS3KN3XFJ47CA.jpg";"Daniel Matamala";" 8 jul 2023 08:20 PM";"2023-07-10"
"   Columna de Paula Escobar: Persona non grata";"/opinion/noticia/columna-de-paula-escobar-persona-non-grata/G4HENZWS4VBFZBV2FB6LIOIYLI/";"LT Domingo ";NA;"https://www.latercera.com/resizer/ILJw_sIushN3PuuwEBSxIHHAYGo=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/T64QWB2LVJCGTNHMWCJEDTE7E4.jpg";"Paula Escobar";" 8 jul 2023 08:20 PM";"2023-07-10"
"  Columna de Óscar Contardo: La efeméride de una barbarie";"/opinion/noticia/columna-de-oscar-contardo-la-efemeride-de-una-barbarie/J7EG4EHA6BERRAWMXMP6BOUGN4/";"LT Domingo ";NA;"https://www.latercera.com/resizer/S6PGhOcsjzBFEKWiyJXPwa5e3Nw=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/A4Y7NVAV2JHH3FE3ZTOSY2AGZ4.jpg";"Óscar Contardo";" 8 jul 2023 08:17 PM";"2023-07-10"
"  Columna de Ascanio Cavallo: La declaración del Diablo";"/opinion/noticia/columna-de-ascanio-cavallo-la-declaracion-del-diablo/6ZGXTQWNWNA7TK4N6OK6KYYSJ4/";"LT Domingo ";NA;"https://www.latercera.com/resizer/gf9Y3G8tadn4lIKk45J6EsEUbH0=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/LQ65EXUDMFBADFDX7AA43UQSZQ.jpg";"Ascanio Cavallo";" 8 jul 2023 08:17 PM";"2023-07-10"
"  Columna de Matías Rivas: Wisława Szymborska, ironía y piedad";"/opinion/noticia/columna-de-matias-rivas-wislawa-szymborska-ironia-y-piedad/7LXWEFSS5RHINJI54SFJL2GMOE/";"LT Domingo ";NA;"https://www.latercera.com/resizer/Kk74yxLbM39p8dC37tjRBA5nCD0=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/7XKBX4BB55BQDJOA3EFHCRNTT4.jpg";"Matías Rivas";" 8 jul 2023 08:17 PM";"2023-07-10"
"  Columna de Pablo Ortúzar: Democracia analfabeta piramidal";"/opinion/noticia/columna-de-pablo-ortuzar-democracia-analfabeta-piramidal/S7R5SRCTFJAPDHIGMOKAJBBZMI/";"LT Domingo ";NA;"https://www.latercera.com/resizer/k93Re5HR-Bimy5s0VYpf9TArYeA=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/QKB6GJ5BQVFTTE6O3RSLQT2S6U.jpg";"Pablo Ortúzar";" 8 jul 2023 08:16 PM";"2023-07-10"
"  El Presidente atrapado por el PC";"/opinion/noticia/el-presidente-atrapado-por-el-pc/ZFV2KS7WERHTBIBC4CKGS5FXAM/";"Editorial ";NA;"https://www.latercera.com/resizer/mJlgBIjl4Am87DrZGNMABMjD2Fw=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/JYCRFQK4FZF3RA3W2ZZIP6X5CY.jpg";"La Tercera";" 8 jul 2023 08:10 PM";"2023-07-10"
"  Columna de Gonzalo Cordero: La cultura de las comisiones";"/opinion/noticia/columna-de-gonzalo-cordero-la-cultura-de-las-comisiones/SRJIM6QRAVDKFI2VYX72UZOK5M/";"Voces ";NA;"https://www.latercera.com/resizer/105Z-PiMD6K8udCXe3taTZg7G4M=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/LCDOK73N7JGH5JLKQ4M4ILTV6U.jpg";"Gonzalo Cordero";" 8 jul 2023 08:08 PM";"2023-07-10"
"   La UC extraña demasiado San Carlos: pierde con Everton y vuelve a chocar con su realidad";"/el-deportivo/noticia/la-uc-extrana-demasiado-san-carlos-pierde-con-everton-y-vuelve-a-chocar-con-su-realidad/42OL3BGDS5FC7M234YFOQRYJFU/";"Fútbol ";"En el epílogo, Católica perdió 1-0 con Everton y reflotan las dudas hacia Ariel Holan y los suyos. En el Torneo Nacional, los cruzados no han ganado siendo locales en Santa Laura: dos empates y dos derrotas.";"https://www.latercera.com/resizer/CYX1FK5vEClDciAKFZwtPam-vmI=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/MI26CWIDZBCRVJISJ5TAR56ZXI.jpg";"Carlos Tapia";" 8 jul 2023 07:58 PM";"2023-07-10"
"  Columna de Max Colodro: Sin preguntas";"/opinion/noticia/columna-de-max-colodro-sin-preguntas/3JN6IHYCDNHEHDNUBN5J7SD6MQ/";"Voces ";NA;"https://www.latercera.com/resizer/1RtBwo76EdSXYzTnH2w8RYzkzPc=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/AWPGSCJIMRH6ZCNUL2APG4K6QI.jpg";"Max Colodro";" 8 jul 2023 07:55 PM";"2023-07-10"
"  Columna de Gabriela Clivio: ¿Quién dijo que todo está perdido?";"/opinion/noticia/columna-de-gabriela-clivio-quien-dijo-que-todo-esta-perdido/NOOBVBPXABDKXAZVZR4EBOQO3E/";"Voces ";NA;"https://www.latercera.com/resizer/ShuPORq-yPNvBSohJcrdTz_KDeY=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/P2QLUPTPNRHJNINPQFN3JG4W5A.jpg";"Gabriela Clivio";" 8 jul 2023 07:52 PM";"2023-07-10"
"  Columna de Nicolás Eyzaguirre: “Pacto fiscal y crecimiento: tensión o complemento”";"/pulso/noticia/columna-de-nicolas-eyzaguirre-pacto-fiscal-y-crecimiento-tension-o-complemento/4NI3QHOM3JHTHNRC4SAHKYAS3A/";"Opinión ";"“En la presentación de la reforma tributaria, el ministro de Hacienda inició la discusión identificando beneficios y costos en materia de crecimiento. Es indispensable retomar la discusión en esos términos”.";"https://www.latercera.com/resizer/_pao2CQjKf0cuD6ba8neDLPjFCA=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/2QHW2FGW4BCUFNTNYLSAADVWMA.jpg";"Nicolás Eyzaguirre";" 8 jul 2023 07:30 PM";"2023-07-10"
"  Columna de Bernardo Larraín: “Pacto fiscal, primeros pasos”";"/pulso/noticia/columna-de-bernardo-larrain-pacto-fiscal-primeros-pasos/D5P5OQ7WFFHEVINHJJYK2BMFSU/";"Opinión ";"""La única manera de avanzar en este pacto fiscal es primero poner sobre la mesa cuáles deberían ser esos incentivos para la inversión y el crecimiento y, al mismo tiempo, desplegar la primera parte de una agenda concreta y real de modernización del aparato público"".";"https://www.latercera.com/resizer/8slleVOHuQkuQm4Js165vQ2Kl0o=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/4NLCBBOL6BGWBALOLUNHJCNXHQ.jpg";"Bernardo Larraín";" 8 jul 2023 07:30 PM";"2023-07-10"
"   Claudio Barahona: “Los buenos emprendedores siempre van a tener capital, porque dinero hay”";"/pulso/noticia/claudio-barahona-los-buenos-emprendedores-siempre-van-a-tener-capital-porque-dinero-hay/4MYSJO674BDVLHH35VUBAGLFU4/";"Pulso Startup ";"El socio del venture capital latinoamericano Alaya Capital analiza el panorama para las startups que quieren levantar recursos, luego de la pandemia y ante el escenario económico actual. “Hacer una compañía solo para Chile no es malo, pero las exitosas están pensando en la región”, dice.";"https://www.latercera.com/resizer/dFlYIf8fnpxf7gpT3tor0AR--W4=/375x250/smart/filters:focal(529x253:539x243)/cloudfront-us-east-1.images.arcpublishing.com/copesa/C3OBSIZNFZH4VPUHP3BP2VCERU.jpeg";"Mariela Gallardo";" 8 jul 2023 07:30 PM";"2023-07-10"
